address,sum_total,cSum
0xbae37510ef708c3aaa01d8c2fc074c2106f474f7,8.39E+20,8.34177E+26
0x84a406474c8f855caac223840d8530710e019127,8.39E+20,8.34177E+26
0xe165b58ded7d5a3161d468ed1783deb426c1ce08,8.38769E+20,8.34178E+26
0xa1602ffef55cd5e8e2d7717a1f48347970df0b68,8.38729E+20,8.34179E+26
0x59783031cdd939c89e2f66a1c9276d334fe5a657,8.38726E+20,8.3418E+26
0x0d0bab27e77e7ffc377a02f59f8ebee0e229e852,8.3859E+20,8.34181E+26
0x3fad85fcc15eae4979bd2e15017f2317d4e611d2,8.38448E+20,8.34182E+26
0xffa40870ca19a7178075294420232a8f9785977e,8.38385E+20,8.34182E+26
0xb42a19f44869788961a92b1dca19144b974bf463,8.38238E+20,8.34183E+26
0xfdf9d47a0c095a9aae60f591764036b2f41b89e3,8.38203E+20,8.34184E+26
0x7f55c060924978b5ec4d58be8090cbbc54ae0c65,8.382E+20,8.34185E+26
0x1213c29b5e1a6f33e0d044f850a57b665e3cde21,8.38153E+20,8.34186E+26
0xfe2e8385c0a759f07ade4ff1f35c10062a600af9,8.38041E+20,8.34187E+26
0x6ff31fa86980d98909c6c36d0492e94d28086302,8.38E+20,8.34187E+26
0x929ae5f740593930b75090005c60c849913fea8c,8.37899E+20,8.34188E+26
0x684fd080d0b22b07cb38385d2498bd49feb79e8a,8.37563E+20,8.34189E+26
0xf12ec0d3dab64ddefbdc96474bde25af3fe1b327,8.37479E+20,8.3419E+26
0x9c008a22d71b6182029b694b0311486e4c0e53db,8.37379E+20,8.34191E+26
0x920e803d60a12d357ee36c828bff62eebdbc2758,8.3733E+20,8.34192E+26
0x5ba6b3b16e45914e592eac770bea6339b490f35f,8.37256E+20,8.34192E+26
0x5356566f0a81311e38ce46ffcc52e94c9cddc1ea,8.37156E+20,8.34193E+26
0x1d9c44890d7f36eb9771ac4c9cd37eb7d354207f,8.37029E+20,8.34194E+26
0xc40d4fe6da17192d936661f9aab2279d8b77c54f,8.37E+20,8.34195E+26
0x29700fafc9738a5db4538f4ffd11e0166f6e2320,8.37E+20,8.34196E+26
0x8ec5fc9798728762945214cac4b43e0ccd2697cb,8.37E+20,8.34197E+26
0x4cb52daf703a139fc9334e3d75b179d3370f7a63,8.3692E+20,8.34197E+26
0xd5e3166a16dd6f7cc6b3f78e04de113978f60af0,8.3675E+20,8.34198E+26
0xc36307736d75a0f1eee9a1171bef1b7db22232cf,8.36679E+20,8.34199E+26
0x9d1535468121421188e8aef402446d477c26d7b9,8.36635E+20,8.342E+26
0x122454360d520234d3f20a98f045ac4abdcd783d,8.36597E+20,8.34201E+26
0x3e204ccb07053e8eb057a55e6f8f8173a8688fc2,8.36459E+20,8.34202E+26
0x4490b751196ceea2894c20f08aaf627338991b05,8.36368E+20,8.34202E+26
0x0300303039944b9f68f74c4dad9178a8dddeee3d,8.36264E+20,8.34203E+26
0xb6ce510c2c335128330cab9bfc3821ba293ceaa5,8.36099E+20,8.34204E+26
0xa5a7063cd9e9304a34e0742377eaf63832de2616,8.36034E+20,8.34205E+26
0x5b2ad679e821353f9a35ec22308c30b5bcab19a5,8.359E+20,8.34206E+26
0xf208f42c85890ff7fb18d2afd431dfc0f51ca2af,8.35869E+20,8.34207E+26
0x1535572d891e724f4c85a890cc73642139280379,8.35747E+20,8.34208E+26
0x8c5bf498f99f93a4b11a4f451660e81dc795e4d7,8.35657E+20,8.34208E+26
0xce624df10fbcda30b81cba93b99f6716365ad51d,8.35565E+20,8.34209E+26
0x08b91e76855c9e21025ba7c40e1284dde3d24352,8.35533E+20,8.3421E+26
0x021ec6916d17fec070eb778dced7ea81dad3c57c,8.35365E+20,8.34211E+26
0xf988a4fa0011c3493981148e62bcfaa51a0cb1b8,8.35152E+20,8.34212E+26
0xb5acde09e9185fe8dfdc4ea5ee386ee572d6728a,8.35E+20,8.34213E+26
0x4e21573550c9a877ddb041ed5830e793c9bf2b75,8.35E+20,8.34213E+26
0x17157565637349b324aee2a308338142e508158c,8.35E+20,8.34214E+26
0x9816bb1495e5309cee35fa4d57106e304e036b19,8.34844E+20,8.34215E+26
0x723a5ae3ae23ff6eff4f3f7cf4f65f0957b454a0,8.348E+20,8.34216E+26
0x22a2bd94e2d2700d2ed673f7ae2bc033bcd64d76,8.34587E+20,8.34217E+26
0x73f7db73f6554d97072d08b08c054e1f6e98e107,8.34521E+20,8.34218E+26
0x7ffa04c6bfed8721b4a4a68cc987e0adf2f79e48,8.34381E+20,8.34218E+26
0x5d7f5c2401b7a6585d64f9e764b673298817c68f,8.34349E+20,8.34219E+26
0xd71465c211a7bc01dbaa689d084b72444235a60f,8.34304E+20,8.3422E+26
0xdbd20379199cfa75a710e63b74b30760a971c67f,8.34277E+20,8.34221E+26
0x73d90296f6bcaee8fda22068a1fa885630bbe498,8.34133E+20,8.34222E+26
0xfa74f95bee9c78fc5b73ddef3c51765873a40028,8.34046E+20,8.34223E+26
0x1bd353cd20db970cf80c1e1449be5c12fd2b03dd,8.34043E+20,8.34223E+26
0x2fc49294398486f50302b7f1cddd1efdc7f9785c,8.34004E+20,8.34224E+26
0x8ebe999880bd317c46f36def61ce2ba6dea9a03e,8.34E+20,8.34225E+26
0x6302afe8cd2431c9bc0cbdc634205faf7a0ddd01,8.34E+20,8.34226E+26
0x6ede0069952229175265d114a11237e646c63216,8.34E+20,8.34227E+26
0x53dbf38fece2b72ec96f1d485fd77751ccde9d59,8.33981E+20,8.34228E+26
0x318e0fd69bd6b1d8f511baa4e2e06ad977d6d9bc,8.337E+20,8.34228E+26
0x5b95e9543599b29ee76ad3db01abaa76ce5d336d,8.33571E+20,8.34229E+26
0xfe3395a9bb18879b615789219501e2df24a0ccb5,8.33435E+20,8.3423E+26
0x260a4cab7bed6cbce54d8c9eaed78622a82cb23c,8.33284E+20,8.34231E+26
0x778b7d387007d4a0a90d67af3f91190534168d25,8.33085E+20,8.34232E+26
0x355d4d66e1de85cbc2bd3106db4dbd754f77b77b,8.33E+20,8.34233E+26
0xc51218a624584cad04716d689593b798741e4acb,8.32895E+20,8.34233E+26
0xadec976c27c68deeaf9b64bf2f92b143736d9307,8.32797E+20,8.34234E+26
0xd8d278c4ce7b9241ea88d112ae5025676d685175,8.32599E+20,8.34235E+26
0xa14eeefa753a166a5651bce7b84094f614df0d05,8.32534E+20,8.34236E+26
0xbe5fb47ab14fa378cfb25b112615ac4debb2ff93,8.32507E+20,8.34237E+26
0xefb433255a52c3080bd9b106245723cd37c24e97,8.32286E+20,8.34238E+26
0xc3a3867f2a77623b5d98b1cf5266f816d59ecade,8.32033E+20,8.34238E+26
0x3f45fd00781028191082cc8a28ab9c178bbe0b7e,8.31905E+20,8.34239E+26
0xeb894838815c8d2acb4c91137734e1de30bf7e32,8.31832E+20,8.3424E+26
0xccdf44c8ac5f37bd1496c9b07f7ecef0b3f6514c,8.31705E+20,8.34241E+26
0xece955e49f56b14c0281df497d5a7fd4c3990349,8.31348E+20,8.34242E+26
0x1a20c3581b6c9713498f3f9e9258fc452df13a8c,8.31334E+20,8.34243E+26
0x7d0ed26210b8017fb37bc066fbb03e2396b7b706,8.3123E+20,8.34243E+26
0x43244a99469174a13cc7ea7799614c7672bd75ee,8.3117E+20,8.34244E+26
0x336dcf0f4c0d6465f0cf6445f89da6007ccd186d,8.3095E+20,8.34245E+26
0x2942e3b38e33123965bfbc21e802be943a76bbc6,8.30926E+20,8.34246E+26
0x30012169313879a2506858df4c77aba13f399bea,8.30856E+20,8.34247E+26
0x7d16aecf109cd1bce510281beb061d90015bbbce,8.30711E+20,8.34248E+26
0xe7bb30cbfbc84b1be7f2c552d41428554db84243,8.30654E+20,8.34248E+26
0x0db0dfd8396c17b6146f1204af64abe3e06d4974,8.306E+20,8.34249E+26
0x8f90438df09b45e51b9629d93a951048d7b8f801,8.30579E+20,8.3425E+26
0x220e732af5e15365362df71a2910907e5f5183ea,8.30424E+20,8.34251E+26
0xc79f1fe50e6d2b181becfb9e82822692796ff8fd,8.30321E+20,8.34252E+26
0x8365cd1d404db9a969b84302e4405c26ae1ab6b6,8.30283E+20,8.34252E+26
0xf50b383fb227b3d364bf207adebc2245c64f12da,8.30267E+20,8.34253E+26
0x6654ac93e644cc6348a154a042279a56588070aa,8.3001E+20,8.34254E+26
0x300989bf028747df4301e4f8f88bb87da58bbc39,8.3E+20,8.34255E+26
0x267e5590a41bf703108ff76ddfa573248d6cadd1,8.3E+20,8.34256E+26
0x1f1b8222eee9c20818a8c06175042aae4286c74b,8.3E+20,8.34257E+26
0xcdf617c749f49d91930d7e96fcbbaf8c82acaf6a,8.29919E+20,8.34257E+26
0xbb8c661ad3d7e3518742b62c1add0a43174183d1,8.29829E+20,8.34258E+26
0xfc4df5dd70054eb2fd2e1102d911f6203ff001c0,8.29682E+20,8.34259E+26
0x9ae05df9ab9e1be4ba7f984d075ec7f5833ddb2a,8.29661E+20,8.3426E+26
0x6ed4fb6dadfb67a427208fc59f9cca145dc0e9fb,8.2957E+20,8.34261E+26
0xe252c981836ba4476212f4a09039727956da7328,8.29549E+20,8.34262E+26
0xfb732abe54118390b8aaa77c7b3993877ceaef09,8.29507E+20,8.34262E+26
0x2ecfd323d052fa1d4e345b8616cb3549e3441202,8.295E+20,8.34263E+26
0x84e7eabcc470573a10ad5a0338b23e83ab70440c,8.29483E+20,8.34264E+26
0x76eef228bb53a5611bdc9d6f8a638483e4c23c02,8.29379E+20,8.34265E+26
0x73090041bc5bf9b021d671343dccfe32b700e032,8.29372E+20,8.34266E+26
0x387c512803b6b781e510f3b7dddc709a45706918,8.29133E+20,8.34267E+26
0xb2ba68545a0a7e91cab4a7ef7435fd1ec700d4c6,8.29013E+20,8.34267E+26
0x5433335d0dc94e50d8a40104a801a3adb3c2166a,8.28951E+20,8.34268E+26
0xccccccccab8785b30f5d4ceafa0f3cbd1edaa58f,8.28923E+20,8.34269E+26
0x479526075c142ba99fdd65c9572fbee50922122b,8.28878E+20,8.3427E+26
0x3ef1c8133d80665ec873ac41e152dda3251a7606,8.28848E+20,8.34271E+26
0xd9af9691dda462b8797f668936c4dad47916636b,8.28674E+20,8.34272E+26
0x0a626e5b6e9340c6c81fbe116da2f41f179e2289,8.28608E+20,8.34272E+26
0x59d536681230ab9ea42339060666062864151b0f,8.28525E+20,8.34273E+26
0xe58abebc1b2a79888ac1aa7fba338beff7b8a806,8.28518E+20,8.34274E+26
0xbad8e5bbb4fad4029ab444a10855539850a91fb9,8.28314E+20,8.34275E+26
0xc3c02eff089cc40e69423adbd9dc179630a5dd40,8.28296E+20,8.34276E+26
0x7df3044b8f1b3c7b6a95f39972e8e18360da76d0,8.28E+20,8.34277E+26
0x1a802826f12d5b0128aa2e21689fca84e8f57132,8.27882E+20,8.34277E+26
0x655baeea590f3c6f575d443b6f366bb603664873,8.27565E+20,8.34278E+26
0xf9583deffe515d6518a35d34732ad62f2c9a90c3,8.27286E+20,8.34279E+26
0xe5bb9ec7069325d3044e7f936264f4837b138728,8.27052E+20,8.3428E+26
0x5af239d177a2c9d92be3f61251c5ca72d5c10a96,8.27E+20,8.34281E+26
0x7163d96949ae8204f7d16c8943d5ebcd62b27a2b,8.26769E+20,8.34282E+26
0x8bff65e1f4848728cf416afa22656e218b8eecb0,8.2656E+20,8.34282E+26
0xb2816223fddc21aca553ba208c7b7a13b27c207c,8.26523E+20,8.34283E+26
0xef6b19033c7c12d1bd66cab5669830c8746fac68,8.26322E+20,8.34284E+26
0xf7c4f3155ab6c5f1214a90a1b20637e295c647a5,8.26193E+20,8.34285E+26
0x05ba0bd7f7952060e4fdf454437f5a77f4444873,8.2599E+20,8.34286E+26
0x8f1bd425c64725013ebc98efc246c8f60da8812d,8.2576E+20,8.34286E+26
0x66343c757f479ffb234fa6ea2c497e127ed749d1,8.25645E+20,8.34287E+26
0xfc77ceb10d3ccf52d3647ca9feda626aac5af998,8.25591E+20,8.34288E+26
0x76249429bfd55c3905cc25da5fdaf640acad9a14,8.25554E+20,8.34289E+26
0xd25da443a095f9cab85ff5583b19934b11987552,8.25535E+20,8.3429E+26
0xaf682b48eb9bfa9f86678a0a3b795f46617a7621,8.25497E+20,8.34291E+26
0x3dc9c628c2c48b0f8a77921133240ed2349b3dd3,8.25443E+20,8.34291E+26
0x521c11af16e4ff949130af211c2aa49175efdbf9,8.2531E+20,8.34292E+26
0xb66eb3f53077588f8d771d72c3c420812fe3fa3f,8.25245E+20,8.34293E+26
0xcbdbf15f18eba6d921829c8a50dd2f66c4aa51c0,8.25182E+20,8.34294E+26
0x43c0a04a58290d7e2da48ab2e08c46f38f23a87c,8.25135E+20,8.34295E+26
0x35be0031798396b7c64d89007995940f58d40c64,8.25094E+20,8.34296E+26
0x3755ad7fb2479be0daa48dfe9be4e8612b988a19,8.2505E+20,8.34296E+26
0xbbc3db917c53e48a59fbc12b75153929bbecfa4f,8.25033E+20,8.34297E+26
0x02e53b89fc6b0f4b900ba8ac99c51206fc9ad3b9,8.25E+20,8.34298E+26
0x19530fb9983c828267ac43794ae609dab37cf2fc,8.24987E+20,8.34299E+26
0xa1d121abe654d2a7c44f5b0f4752599746162cc4,8.2494E+20,8.343E+26
0x29035d4e6b3e880efbbe3226a7f627b1fe9b2f74,8.24771E+20,8.343E+26
0xe95a2c4ddc135e8852d8d67339ab56a88806d905,8.24676E+20,8.34301E+26
0x0a86e0832815bf6d18eff4379c341fdbe30d0907,8.24621E+20,8.34302E+26
0x365eb548153377b7e7a11479164bbfad29348d14,8.24576E+20,8.34303E+26
0x05240da139d30034eaae15737610bfbe68b97910,8.24517E+20,8.34304E+26
0xa693cc50cc6ff3a358d22b40df031755f0a1192e,8.24514E+20,8.34305E+26
0xd9294620a86093a57670b35df21e7137aa7fa6d1,8.24499E+20,8.34305E+26
0x0aa6faea6af05d20429543134e5c650204985bc6,8.244E+20,8.34306E+26
0xdc84953d7c6448e498eb3c33ab0f815da5d13999,8.2436E+20,8.34307E+26
0x26eaca2b9f4866b23976c84d80598a8710223045,8.24314E+20,8.34308E+26
0x46822ac3bc32db7ebd9845da3fe0886f824e9edf,8.243E+20,8.34309E+26
0x2b232fca17a835e7d7757bf1affdc4efc02ffd81,8.24142E+20,8.3431E+26
0x7690407def3a8cac917fa9d2270f37f112b142a4,8.24128E+20,8.3431E+26
0x16ae013d54be1a1e6e1a98308c992e2b40a6f7e0,8.24095E+20,8.34311E+26
0xc355dcb08a4744cf29b71ea006a6753f49da634e,8.24E+20,8.34312E+26
0x92eb76c5d317c90f831c389fd07368bb044bb34a,8.24E+20,8.34313E+26
0xe2b88e869c100a5128c9b7a32583f22a5e266674,8.24E+20,8.34314E+26
0x0f155f84f44e5fd47b53f74f31256a2d8f955591,8.23979E+20,8.34315E+26
0x1f824e39c7769f0ab460fb2a7750f747d5c79bba,8.23937E+20,8.34315E+26
0x760dfaf8d90e272df7285a21b74f55666a494ae9,8.23922E+20,8.34316E+26
0xc6aed25dcc27bc22e44e17413c8b24f251652609,8.23895E+20,8.34317E+26
0x4d33d1e01decb39db2d2c241c047ee613cc778c8,8.23871E+20,8.34318E+26
0x7f53ae9a1175040ee7f7303b3c5fa29bbce11bfa,8.23813E+20,8.34319E+26
0xe7f4d6d3528b789074d19e861851d130cb8d46f3,8.23646E+20,8.34319E+26
0x13627b26201b06ae6c2b601896efb442e3484195,8.23605E+20,8.3432E+26
0x209589899541a38b943f52797cfe113a13e3b03a,8.23513E+20,8.34321E+26
0x00ed5a3f76d1ef607173588da4dc9839783ccaee,8.23374E+20,8.34322E+26
0xd62bfb5f9d3f2c06547078e3a77eb2fe8e4731fb,8.23321E+20,8.34323E+26
0x03eb2a6b5423bca1151e44c1632bb5a09125b8f2,8.23303E+20,8.34324E+26
0x59d0e3a1fc995998dd199c4554ba21c0a7c5c362,8.23286E+20,8.34324E+26
0x723bf0b8d0d4ed10caa5117ffec5c535e01429be,8.23286E+20,8.34325E+26
0x9ee6675ecdd92cec22aaccd80e77ca14146306c5,8.2328E+20,8.34326E+26
0xce681f4f0401fc113aba30970cac3f0c58190c1a,8.23153E+20,8.34327E+26
0xa9e480ca1f10fe5c5d6db148790bf974e766d254,8.2312E+20,8.34328E+26
0x79526690e124b9cb328231ff9f3cb12adf92f1b6,8.23098E+20,8.34329E+26
0x2ac4b6eaee12f0e9208c6829a29465f007377c63,8.23059E+20,8.34329E+26
0x0ecfacb66dfc627574127e7fbf0696a75265eba4,8.23E+20,8.3433E+26
0xcde5b92a22fb566b8be64d956d9170ed88f4b425,8.23E+20,8.34331E+26
0xbd0465d8f8f1b6e893c7e60f714949a65e5eac80,8.22966E+20,8.34332E+26
0x4b7907ab6ed728c60133ee53701196440377842b,8.22904E+20,8.34333E+26
0x4af65f644379254923a698fb9df92e218db3a288,8.22855E+20,8.34333E+26
0x466c95e34cf8c6ec6f10b6a9448cd07f4dda89ab,8.22717E+20,8.34334E+26
0xb0db14b2585a23ee512cb95b0f4e45c04009fea8,8.2269E+20,8.34335E+26
0x704de5696df237c5b9ba0de9ba7e0c63da8ea0df,8.22675E+20,8.34336E+26
0xfe44dd957e83629c60c5b70f9133d9af1efb89c1,8.22645E+20,8.34337E+26
0x31183b9bc323677d7ade7fc23ec6b2a2c43bc491,8.22621E+20,8.34338E+26
0xb394b0c2467aa78f11f5f23a9242a6c14f1303cf,8.22619E+20,8.34338E+26
0x8a66253974bce167e61a97502393b175f7357288,8.22582E+20,8.34339E+26
0x021169480f73fc3db3d6d5aff30111d1190e08ff,8.22258E+20,8.3434E+26
0x89289f55bccce09775b477dfbce09e3ae1da0fe6,8.22247E+20,8.34341E+26
0xb1df8c349057bcbfa7de085152184c10bb0091db,8.22144E+20,8.34342E+26
0xa227900b3f9a327c04468215684b6cf450f93736,8.22099E+20,8.34342E+26
0xfeda91b0af4e0df8d3a05a4c2a14245bffd474ef,8.22086E+20,8.34343E+26
0x3780c250fa45cb8eea1ce9d9a5229634702e920e,8.22E+20,8.34344E+26
0xaaddc620a8e3cee4dcec707089cc34064b34762f,8.21856E+20,8.34345E+26
0xfdbffaaf3543f3a983f02f624dfbbbef879136e0,8.21802E+20,8.34346E+26
0x2e66b3472a0b38dc49db4ef0978b436896931bef,8.21734E+20,8.34347E+26
0x3cc563e6e32bca10876718150b6acaf1522a2211,8.21646E+20,8.34347E+26
0xd97de6047e00acf2ea264a260977d71307a938a9,8.21559E+20,8.34348E+26
0x8925ea50942856a4e51064d98f043ca857401d40,8.21538E+20,8.34349E+26
0x8cff0339d81352cad7492ef56dd530dad66ba82d,8.21503E+20,8.3435E+26
0xea1bccabd22f9819ab444f190f25160524fac1fe,8.215E+20,8.34351E+26
0x8cb2e5ee653a7ab093e3d8aa788c4429e853c681,8.21273E+20,8.34352E+26
0x4982e65c1e952cc0abfc90db88e848ba72a1cf09,8.21161E+20,8.34352E+26
0x8e6b1c68dd505a40f0217910d6f9a5ab94fff710,8.21115E+20,8.34353E+26
0xabfa18dc2e616f3b48825b3e15f369d0682f13dc,8.21095E+20,8.34354E+26
0x9c71c71b8ce745f3a5c073b73d6ca7d36aa7524b,8.21095E+20,8.34355E+26
0xce04b21b5eaedc6afd93869cc28f34c8708eb870,8.2101E+20,8.34356E+26
0x4400cbcfd9cc0b4e89137e219f2dcf0fc6c883c5,8.21E+20,8.34356E+26
0x3058ffed3ac25e82ee87fdd695873ba8ca8944c7,8.20989E+20,8.34357E+26
0x37134075f5b5a0a94ac891c7b5ec5db5cfcf392c,8.20597E+20,8.34358E+26
0x98dde40903779056a8805873f92110c13611ad8a,8.2056E+20,8.34359E+26
0xbd2490afa9bae7a33451174423c1ee89f80cfa0e,8.2043E+20,8.3436E+26
0x96d942606ee31aee9fb8908b8a106f0d02ba5b89,8.20388E+20,8.34361E+26
0x79f7ffe784600bbc132442353b49e8f0e0c51e94,8.20384E+20,8.34361E+26
0x3a4f985f82a0aff8f7bee23ce125f2f713bcf5f6,8.20303E+20,8.34362E+26
0x62b33b67ea9cea554d6c4f80569aa8be50654bcf,8.2028E+20,8.34363E+26
0xf1d83a7af758b89c69da2eb9924a68dbed83a79a,8.20267E+20,8.34364E+26
0x46544ec5baba50af98ee1d4be3e34f5b09323af3,8.20193E+20,8.34365E+26
0x63ba117bc454f2e65937dfff43ee1f027c3bd4d0,8.20127E+20,8.34365E+26
0xe85b2ef07738b15d1f8088de75eec1eaeeaef72e,8.2E+20,8.34366E+26
0xe22f88990191b2a91a3c216e27dba21bba4a1ffd,8.19959E+20,8.34367E+26
0xa58b7b06c9d9df439a13c3900758d24299e7d0b2,8.19721E+20,8.34368E+26
0xfa199b4c4987e393754ea3b5778f275cfb88dfd6,8.1969E+20,8.34369E+26
0xa3f2ffd33b0d36e37dd97dfde208ebe4dc7e0eac,8.19642E+20,8.3437E+26
0x93e3ab929edc97e7523c8b7d7def62cbd51eade7,8.19581E+20,8.3437E+26
0x97f3763f8c0be87cab0e99ee4b7806aca772feda,8.19431E+20,8.34371E+26
0x25b7dbaf654718171892f39357af75e060b2db5b,8.19415E+20,8.34372E+26
0x991f05c08a7645b964eca65b433110cf6bebc747,8.19109E+20,8.34373E+26
0x77a9e40406ae23419cc0df8b3e690a64fb136509,8.19069E+20,8.34374E+26
0x99dca3fca72613a88b4335a628fca02770d49588,8.19E+20,8.34374E+26
0x2e07e87940f7ada5d49fe31c641fb57ae7b0a0c4,8.19E+20,8.34375E+26
0x9c22b0cc646ace6d5bc1a042d05bd8e8539e966b,8.18995E+20,8.34376E+26
0xe3a2c6afac823a0a38cb533e9e73fbc6633b4538,8.1898E+20,8.34377E+26
0x7dbcf09c662d0064ab420c6d498c196bb6cd6cb5,8.18962E+20,8.34378E+26
0xbb884fdc73dcc2b406a70163f910f5e803acf531,8.189E+20,8.34379E+26
0x0f6eb1ee6714ddaf2c9a56d2e782b79804f76d07,8.18761E+20,8.34379E+26
0x12ff0875c7ba58df56ee394dc2c763e4ea772231,8.18569E+20,8.3438E+26
0x5c60a553ae2bf45a28adb005f8ee1cab06274486,8.18561E+20,8.34381E+26
0xe21fd56a2c528af8fd68c0e73288828c5af26e06,8.18356E+20,8.34382E+26
0xc2ac6849aec3938fb8c9b36f1c07be76f766637e,8.181E+20,8.34383E+26
0x13f3582c89a0884f8f7959424cf604aaa09b2426,8.18088E+20,8.34383E+26
0xbfbd437946cc5811bde63b943e18f11937aac63a,8.18047E+20,8.34384E+26
0xa608be1e7676a748a2afa60a96cb9fcf87eb5e3f,8.18E+20,8.34385E+26
0xdc2893fa6e941a0a818a02228c298b22042f6531,8.1788E+20,8.34386E+26
0x536f7e72446b74ebb90d40aa0bb9334c92fdc3ed,8.17833E+20,8.34387E+26
0xc82c415dbd5a4855072c2005c2c6ee218f990d9b,8.17574E+20,8.34388E+26
0x260dfa3b8b9f28769b736025343cd87048d2cd2a,8.17365E+20,8.34388E+26
0x19c329e8667949179ea0fb124513ae3304ec7bde,8.17354E+20,8.34389E+26
0xc2944b2d015d225536a0e5dca188a680f58bee2c,8.1725E+20,8.3439E+26
0x513c426fd7be51d051606de0017fc4f43b8d5540,8.1723E+20,8.34391E+26
0xcb3393cbff91a84af3c4959675e1512013c6d874,8.17203E+20,8.34392E+26
0x99b62c80b32c84307e9192cb2dd0fd51af296a1c,8.17031E+20,8.34392E+26
0x69743171edde924c90100a879e4a9bd846cded20,8.17E+20,8.34393E+26
0x983d8ef2c1e62e169a3aaec1408cb408e1d482f3,8.16974E+20,8.34394E+26
0xc1e61e0479af3aab747c9d5c32163d270108a0f7,8.16957E+20,8.34395E+26
0x85b129e5415bc598a00e0822cfb8ab8f9dc17bff,8.16867E+20,8.34396E+26
0xa4626c34b254a56b0e4d3d12357c77eb50a64877,8.16787E+20,8.34397E+26
0x284248ee54dccf59a0311d891bc238c41eb7d04b,8.16005E+20,8.34397E+26
0xab91ff814132414c1650734013bc480c9bd050f0,8.16E+20,8.34398E+26
0x33a1f7ff2fb5a871972a521687b9ca373b218fdf,8.1557E+20,8.34399E+26
0x0fd0f93f63f62c4894572c6f57be52ae7620dc04,8.15242E+20,8.344E+26
0x5c83b3d4d20d0418d6e4e9d9d6fe112935a8aec0,8.15112E+20,8.34401E+26
0xee19fb6a06dfea921db0442241a0393142ca20bd,8.15072E+20,8.34401E+26
0xddf7498796f7f2ed4077ba593cfbb5c8d4e3e34d,8.15064E+20,8.34402E+26
0x413802d2eb63e8817f1c9d95cf795641cc60faac,8.15021E+20,8.34403E+26
0xbdf02913a6178518705b8b62f36024406f6f3477,8.15001E+20,8.34404E+26
0x7b7c0f3a0be135bb2594d3e0444ad15358459b18,8.14939E+20,8.34405E+26
0x6b7dcecfa6e4a8f2c91466dcacfceca569733fb1,8.14937E+20,8.34406E+26
0x5d2568cb0a302d844c95b1375627718924e841be,8.14861E+20,8.34406E+26
0xc9d4c2052528e8149912652b2b57a68356c78eaf,8.14835E+20,8.34407E+26
0x7e97635464e427c5ae432c393e5a9f5ddeeb4903,8.14818E+20,8.34408E+26
0x950aeecc7df5a1ce018ff29295d4a7cc00ac427b,8.1478E+20,8.34409E+26
0x937ee2c82ffd2e119645bba24cf3244c340179e9,8.1473E+20,8.3441E+26
0x34b00e8f17d4135f145ae47fb6fbe6ffd4be41c3,8.14621E+20,8.3441E+26
0x04cad9087202473f3af5db5302dba9bc1886e37d,8.1461E+20,8.34411E+26
0x42bc26ef270be2f69d010dd374c57cc9e47c86e0,8.145E+20,8.34412E+26
0x39149de7eb68bab6a9310b166bfb918cfe5000b3,8.14469E+20,8.34413E+26
0x4958d94e8bec7232831912f416ad02713a9191b8,8.14364E+20,8.34414E+26
0x0e3de3b0e3d617fd8d1d8088639ba877feb4d742,8.1436E+20,8.34415E+26
0x132d0170e38596c27a99ce9e61c4b31552ab8740,8.14343E+20,8.34415E+26
0xfdaa5ace43dfd2666014a07d3ea6d952693746a8,8.1434E+20,8.34416E+26
0x006da4c15018bfd6db39c7b3a7d88f2355523681,8.14321E+20,8.34417E+26
0x976c6e1f5e142f7785b893f8f4ee286da05ce11a,8.14238E+20,8.34418E+26
0x2ee13951c0544a3371cc9133315e79dd26469234,8.14148E+20,8.34419E+26
0xc83a07589e2bf0837a59686172b6ef117e23fc93,8.14117E+20,8.34419E+26
0xa5d2b980e0d9d1fdb4abc374c4c9d37cf0691c18,8.14085E+20,8.3442E+26
0xe87026480d4d21f3f35e0e483a9ff0ba3f33dad6,8.14019E+20,8.34421E+26
0x3659ea9b30bf921283b3c223cf3d07cf1a709b92,8.13968E+20,8.34422E+26
0x8685acc424327ffb30c27353c20366a408cf5489,8.13476E+20,8.34423E+26
0xb3a6987cc863339e66b104ffa4313d73268c486b,8.13283E+20,8.34423E+26
0xd3c5c6b0aacff8688f7ba93566d9b5f1cb102e01,8.13226E+20,8.34424E+26
0x2769ea10a4f6f146b81dc2706777c00f5faf60f8,8.13166E+20,8.34425E+26
0x922a629119f9456c2714d0960353154efa322785,8.1312E+20,8.34426E+26
0xbbaed10408b0d850e07f45c9c5a0931393c0981c,8.1305E+20,8.34427E+26
0x5b5a15581790bc651a76385b38dfa4d0bb3f2d1d,8.13E+20,8.34428E+26
0xb6d48390ea8b0416f66c453def8a3a91286a507c,8.13E+20,8.34428E+26
0x99dcf5aa2b6408d9144277574535eb44b1e9f350,8.1297E+20,8.34429E+26
0xd60cd63ebd8efce13fab40ee49d812f8eaa287bf,8.1269E+20,8.3443E+26
0x77c59bc1333b875cfbf43431552e2759050e758d,8.12626E+20,8.34431E+26
0x9d09512e82147d6ef77843d8f90c5af12a80ba6e,8.12507E+20,8.34432E+26
0x0e7bb84463027413510857208c1832b26b0b8399,8.12466E+20,8.34432E+26
0x2e80112dd8292eac6eaaa17b9e31a7b4f89e12b4,8.1245E+20,8.34433E+26
